AIFM1	3	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	0_HALLMARK_MYOGENESIS	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	2_CYTOSKELETON	0.667	2_CELL_PROJECTION	0.667	2_ACTIN_CYTOSKELETON	0.667	2_SYNAPTOGENESIS	0.667	2_NERVOUS_SYSTEM_DEVELOPMENT	0.667	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.667	1_KEGG_NON_HOMOLOGOUS_END_JOINING	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	1_KEGG_TIGHT_JUNCTION	0.333	1_KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.333	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.333	2_MICROTUBULE_ASSOCIATED_COMPLEX	0.333	2_MEMBRANE	0.333	2_KINESIN_COMPLEX	0.333	
AKAP6	16	0_HALLMARK_MYOGENESIS	0.812	2_SYSTEM_DEVELOPMENT	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.688	1_KEGG_AXON_GUIDANCE	0.688	1_KEGG_FOCAL_ADHESION	0.688	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.688	2_CATION_CHANNEL_ACTIVITY	0.625	2_GATED_CHANNEL_ACTIVITY	0.625	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.625	0_HALLMARK_APICAL_JUNCTION	0.562	2_AXONOGENESIS	0.562	2_GENERATION_OF_NEURONS	0.562	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	2_NEURON_DIFFERENTIATION	0.500	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.500	2_ION_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.438	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.375	
AKAP9	26	2_NERVOUS_SYSTEM_DEVELOPMENT	0.846	0_HALLMARK_MYOGENESIS	0.808	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.731	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.731	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.731	1_KEGG_FOCAL_ADHESION	0.692	2_SYSTEM_DEVELOPMENT	0.692	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.692	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.654	1_KEGG_AXON_GUIDANCE	0.654	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.654	2_CELL_PROJECTION	0.538	2_NEURON_DIFFERENTIATION	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.462	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.462	2_SYSTEM_PROCESS	0.462	2_SYNAPTOGENESIS	0.423	2_AXONOGENESIS	0.423	
AKT1	3	0_HALLMARK_MYOGENESIS	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	2_NERVOUS_SYSTEM_DEVELOPMENT	0.667	2_NEURON_DIFFERENTIATION	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	0_HALLMARK_ADIPOGENESIS	0.333	0_HALLMARK_PROTEIN_SECRETION	0.333	0_HALLMARK_APICAL_JUNCTION	0.333	0_HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.333	0_HALLMARK_MTORC1_SIGNALING	0.333	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.333	0_HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.333	0_HALLMARK_UV_RESPONSE_DN	0.333	1_KEGG_CITRATE_CYCLE_TCA_CYCLE	0.333	1_KEGG_OXIDATIVE_PHOSPHORYLATION	0.333	
AKT3	7	0_HALLMARK_MYOGENESIS	0.857	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.857	2_SYSTEM_DEVELOPMENT	0.857	2_NERVOUS_SYSTEM_DEVELOPMENT	0.857	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.857	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.857	1_KEGG_FOCAL_ADHESION	0.714	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.714	2_CELL_PROJECTION	0.714	0_HALLMARK_APICAL_JUNCTION	0.571	2_SYNAPTIC_TRANSMISSION	0.571	2_CATION_CHANNEL_ACTIVITY	0.571	2_GATED_CHANNEL_ACTIVITY	0.571	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.571	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.571	2_ION_CHANNEL_ACTIVITY	0.571	1_KEGG_AXON_GUIDANCE	0.429	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.429	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.429	2_BASEMENT_MEMBRANE	0.429	
ALDH1A3	2	
ANGPT1	13	0_HALLMARK_MYOGENESIS	0.769	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.692	1_KEGG_AXON_GUIDANCE	0.692	2_NERVOUS_SYSTEM_DEVELOPMENT	0.692	1_KEGG_FOCAL_ADHESION	0.538	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.538	2_SYNAPTOGENESIS	0.538	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.538	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.538	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.462	2_CELL_PROJECTION	0.462	2_SYSTEM_DEVELOPMENT	0.462	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.462	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.462	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.462	2_CATION_CHANNEL_ACTIVITY	0.462	0_HALLMARK_APICAL_JUNCTION	0.385	2_SYSTEM_PROCESS	0.385	2_GATED_CHANNEL_ACTIVITY	0.385	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.308	
ANGPTL1	6	0_HALLMARK_UV_RESPONSE_DN	0.333	1_KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.333	2_CELL_PROJECTION	0.333	2_ORGANELLE_ORGANIZATION_AND_BIOGENESIS	0.333	0_HALLMARK_APOPTOSIS	0.167	0_HALLMARK_ADIPOGENESIS	0.167	0_HALLMARK_MYOGENESIS	0.167	0_HALLMARK_PROTEIN_SECRETION	0.167	0_HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.167	0_HALLMARK_E2F_TARGETS	0.167	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.167	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.167	0_HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.167	1_KEGG_CITRATE_CYCLE_TCA_CYCLE	0.167	1_KEGG_OXIDATIVE_PHOSPHORYLATION	0.167	1_KEGG_LYSINE_DEGRADATION	0.167	1_KEGG_PYRUVATE_METABOLISM	0.167	1_KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.167	
ANK1	16	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.875	0_HALLMARK_MYOGENESIS	0.812	1_KEGG_AXON_GUIDANCE	0.812	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_SYSTEM_DEVELOPMENT	0.688	1_KEGG_FOCAL_ADHESION	0.625	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.625	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.625	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.625	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.625	2_CELL_PROJECTION	0.500	2_AXONOGENESIS	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	2_GATED_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_BASEMENT_MEMBRANE	0.438	2_SYNAPTOGENESIS	0.438	2_GENERATION_OF_NEURONS	0.438	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.438	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.438	
ANTXR1	5	0_HALLMARK_MYOGENESIS	0.600	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	1_KEGG_AXON_GUIDANCE	0.600	2_SYSTEM_DEVELOPMENT	0.600	2_NERVOUS_SYSTEM_DEVELOPMENT	0.600	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.600	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	0_HALLMARK_UV_RESPONSE_DN	0.400	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.400	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.400	2_EXTRACELLULAR_MATRIX_PART	0.400	2_BASEMENT_MEMBRANE	0.400	2_BASAL_LAMINA	0.400	2_NON_MEMBRANE_BOUND_ORGANELLE	0.400	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.400	2_CELL_PROJECTION	0.400	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.400	2_EXTRACELLULAR_MATRIX	0.400	2_SYNAPTOGENESIS	0.400	
ANTXR2	4	0_HALLMARK_MYOGENESIS	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_AXON_GUIDANCE	0.750	1_KEGG_FOCAL_ADHESION	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_CELL_PROJECTION	0.750	2_SYSTEM_DEVELOPMENT	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	2_CATION_CHANNEL_ACTIVITY	0.750	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.750	2_GATED_CHANNEL_ACTIVITY	0.750	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.750	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.750	2_ION_CHANNEL_ACTIVITY	0.750	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.500	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.500	2_BASEMENT_MEMBRANE	0.500	
ANXA1	3	1_KEGG_P53_SIGNALING_PATHWAY	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_SYSTEM_DEVELOPMENT	0.667	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.667	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.667	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.667	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.667	2_CELL_CYCLE_ARREST_GO_0007050	0.667	0_HALLMARK_MYOGENESIS	0.333	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	0_HALLMARK_P53_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	2_CYTOSKELETON	0.333	2_CELL_PROJECTION	0.333	2_ACTIN_CYTOSKELETON	0.333	2_SYNAPTOGENESIS	0.333	2_NERVOUS_SYSTEM_DEVELOPMENT	0.333	2_NEGATIVE_REGULATION_OF_CELL_CYCLE	0.333	2_NEURON_DIFFERENTIATION	0.333	
APBA2	6	0_HALLMARK_MYOGENESIS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_AXON_GUIDANCE	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	2_EXTRACELLULAR_MATRIX	0.833	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.833	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.833	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.667	2_EXTRACELLULAR_MATRIX_PART	0.667	2_BASEMENT_MEMBRANE	0.667	2_CELL_PROJECTION	0.667	2_PLASMA_MEMBRANE	0.667	2_SYNAPTOGENESIS	0.667	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.667	2_ION_TRANSPORT	0.667	2_SYSTEM_PROCESS	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	
APC	29	2_NERVOUS_SYSTEM_DEVELOPMENT	0.759	0_HALLMARK_MYOGENESIS	0.724	2_SYSTEM_DEVELOPMENT	0.690	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.690	1_KEGG_AXON_GUIDANCE	0.655	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.655	1_KEGG_FOCAL_ADHESION	0.621	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.586	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.586	2_AXONOGENESIS	0.586	2_GENERATION_OF_NEURONS	0.552	2_NEURON_DIFFERENTIATION	0.552	2_PLASMA_MEMBRANE	0.517	2_CATION_CHANNEL_ACTIVITY	0.517	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.517	2_GATED_CHANNEL_ACTIVITY	0.483	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.448	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.448	2_NEURON_DEVELOPMENT	0.448	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.448	
APC2	10	0_HALLMARK_MYOGENESIS	0.800	1_KEGG_AXON_GUIDANCE	0.700	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.700	2_SYSTEM_DEVELOPMENT	0.700	2_NERVOUS_SYSTEM_DEVELOPMENT	0.700	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.700	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.700	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.700	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	1_KEGG_FOCAL_ADHESION	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	2_BASEMENT_MEMBRANE	0.500	2_CELL_PROJECTION	0.500	2_SYNAPTOGENESIS	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.500	2_GATED_CHANNEL_ACTIVITY	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.400	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.400	2_EXTRACELLULAR_MATRIX_PART	0.400	
APEX1	5	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	1.000	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.000	0_HALLMARK_MYOGENESIS	0.800	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.800	2_CATION_CHANNEL_ACTIVITY	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	1_KEGG_AXON_GUIDANCE	0.600	1_KEGG_FOCAL_ADHESION	0.600	1_KEGG_ADHERENS_JUNCTION	0.600	2_CELL_PROJECTION	0.600	2_PLASMA_MEMBRANE	0.600	2_SYSTEM_DEVELOPMENT	0.600	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.600	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.600	2_ION_TRANSPORT	0.600	2_GATED_CHANNEL_ACTIVITY	0.600	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.600	2_ION_CHANNEL_ACTIVITY	0.600	1_KEGG_ECM_RECEPTOR_INTERACTION	0.400	
APLP1	7	1_KEGG_AXON_GUIDANCE	0.429	1_KEGG_FOCAL_ADHESION	0.429	2_CELL_PROJECTION	0.429	2_SYSTEM_DEVELOPMENT	0.429	2_NERVOUS_SYSTEM_DEVELOPMENT	0.429	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.429	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.429	0_HALLMARK_MYOGENESIS	0.286	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.286	0_HALLMARK_UV_RESPONSE_DN	0.286	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.286	2_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX	0.286	2_PLASMA_MEMBRANE	0.286	2_SYNAPTOGENESIS	0.286	2_NEURITE_DEVELOPMENT	0.286	2_AXONOGENESIS	0.286	2_GENERATION_OF_NEURONS	0.286	2_METAL_ION_TRANSPORT	0.286	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.286	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.286	
APLP2	7	0_HALLMARK_MYOGENESIS	0.857	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.857	1_KEGG_AXON_GUIDANCE	0.857	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.857	2_BASEMENT_MEMBRANE	0.857	2_NERVOUS_SYSTEM_DEVELOPMENT	0.857	1_KEGG_FOCAL_ADHESION	0.714	2_EXTRACELLULAR_MATRIX_PART	0.714	2_SYSTEM_DEVELOPMENT	0.714	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	0_HALLMARK_UV_RESPONSE_DN	0.571	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.571	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.571	2_BASAL_LAMINA	0.571	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.571	2_CELL_PROJECTION	0.571	2_ACTIN_CYTOSKELETON	0.571	2_EXTRACELLULAR_MATRIX	0.571	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.571	
APOB	20	2_NERVOUS_SYSTEM_DEVELOPMENT	0.800	1_KEGG_AXON_GUIDANCE	0.750	0_HALLMARK_MYOGENESIS	0.700	2_SYSTEM_DEVELOPMENT	0.700	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.700	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.650	2_GATED_CHANNEL_ACTIVITY	0.650	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.650	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.600	2_NEURON_DIFFERENTIATION	0.600	2_CATION_CHANNEL_ACTIVITY	0.600	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.550	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.550	1_KEGG_FOCAL_ADHESION	0.500	2_CELL_PROJECTION	0.450	2_PLASMA_MEMBRANE	0.450	2_SYNAPTOGENESIS	0.450	2_GENERATION_OF_NEURONS	0.450	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.450	2_SYSTEM_PROCESS	0.450	
APOE	4	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.500	2_BASEMENT_MEMBRANE	0.500	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.500	2_CELL_PROJECTION	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_AXONOGENESIS	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	2_GATED_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	2_ION_CHANNEL_ACTIVITY	0.500	0_HALLMARK_ADIPOGENESIS	0.250	0_HALLMARK_PROTEIN_SECRETION	0.250	
APP	9	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.889	2_NERVOUS_SYSTEM_DEVELOPMENT	0.889	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.889	1_KEGG_FOCAL_ADHESION	0.778	2_SYSTEM_DEVELOPMENT	0.778	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.778	0_HALLMARK_MYOGENESIS	0.667	1_KEGG_AXON_GUIDANCE	0.667	2_CELL_PROJECTION	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.556	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.556	1_KEGG_ADHERENS_JUNCTION	0.556	2_PLASMA_MEMBRANE	0.556	2_METAL_ION_TRANSPORT	0.556	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.556	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.556	2_CATION_TRANSPORT	0.556	2_NEURON_DIFFERENTIATION	0.556	2_CATION_CHANNEL_ACTIVITY	0.556	
AQR	9	0_HALLMARK_MYOGENESIS	0.444	1_KEGG_AXON_GUIDANCE	0.444	1_KEGG_FOCAL_ADHESION	0.444	2_NERVOUS_SYSTEM_DEVELOPMENT	0.444	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	0_HALLMARK_UV_RESPONSE_DN	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.333	2_PLASMA_MEMBRANE	0.333	2_SYSTEM_DEVELOPMENT	0.333	2_GENERATION_OF_NEURONS	0.333	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.333	2_NEURON_DIFFERENTIATION	0.333	2_CATION_CHANNEL_ACTIVITY	0.333	2_GATED_CHANNEL_ACTIVITY	0.333	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.333	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.333	0_HALLMARK_APICAL_JUNCTION	0.222	1_KEGG_ADHERENS_JUNCTION	0.222	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.222	
AR	12	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.833	1_KEGG_AXON_GUIDANCE	0.833	2_SYSTEM_DEVELOPMENT	0.833	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	1_KEGG_FOCAL_ADHESION	0.667	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.667	2_AXONOGENESIS	0.583	2_GENERATION_OF_NEURONS	0.583	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.583	2_NEUROGENESIS	0.583	2_NEURON_DIFFERENTIATION	0.583	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.583	2_CELL_PROJECTION	0.500	2_PLASMA_MEMBRANE	0.500	2_SYNAPTOGENESIS	0.500	2_CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION	0.500	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.500	
ARF1	4	0_HALLMARK_MYOGENESIS	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_SYSTEM_DEVELOPMENT	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_ONE_CARBON_POOL_BY_FOLATE	0.500	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_FOCAL_ADHESION	0.500	2_BASEMENT_MEMBRANE	0.500	2_BASAL_LAMINA	0.500	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.500	2_CELL_PROJECTION	0.500	2_NEURON_DIFFERENTIATION	0.500	2_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	2_GATED_CHANNEL_ACTIVITY	0.500	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	
ARHGAP5	12	0_HALLMARK_MYOGENESIS	0.833	1_KEGG_FOCAL_ADHESION	0.833	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_CELL_PROJECTION	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	2_SYSTEM_DEVELOPMENT	0.583	2_GENERATION_OF_NEURONS	0.583	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.583	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.583	2_NEURON_DIFFERENTIATION	0.583	2_SYSTEM_PROCESS	0.583	2_CATION_CHANNEL_ACTIVITY	0.583	2_GATED_CHANNEL_ACTIVITY	0.583	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.583	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_ION_CHANNEL_ACTIVITY	0.500	2_AXONOGENESIS	0.417	
